Date;P;T;IRA;IRI;Q_obs;f_cpmax_Ric;f_sfmax_Ric;f_roots_Ric;f_cpmax_Soy;f_sfmax_Soy;f_roots_Soy
2015-07-08;0.725;17.98;5.0;2.0;1.811;0.3251704725667;0.3251704725667;0.3251704725667;0.6650647246663823;0.6650647246663823;0.6650647246663823
2015-07-09;0.0;19.83;5.0;2.0;1.808;0.3319587123896227;0.3319587123896227;0.3319587123896227;0.6811788780121824;0.6811788780121824;0.6811788780121824
2015-07-10;0.0;21.94;5.0;2.0;1.805;0.3390281719830714;0.3390281719830714;0.3390281719830714;0.6975403151196624;0.6975403151196624;0.6975403151196624
2015-07-11;0.0;23.95;5.0;2.0;1.803;0.3463848465110645;0.3463848465110645;0.3463848465110645;0.7141366513259695;0.7141366513259695;0.7141366513259695
2015-07-12;0.0;25.51;5.0;2.0;1.803;0.3540344977563764;0.3540344977563764;0.3540344977563764;0.7309546372749027;0.7309546372749027;0.7309546372749027
2015-07-13;0.0;26.24;5.0;2.0;1.803;0.361982626998529;0.361982626998529;0.361982626998529;0.7479801637365691;0.7479801637365691;0.7479801637365691
2015-07-14;0.0;25.8;5.0;2.0;1.8;0.3702344473007358;0.3702344473007358;0.3702344473007358;0.7651982693158759;0.7651982693158759;0.7651982693158759
2015-07-15;0.0;24.25;5.0;2.0;1.797;0.3787948552814673;0.3787948552814673;0.3787948552814673;0.7825931511149806;0.7825931511149806;0.7825931511149806
2015-07-16;0.0;23.15;5.0;2.0;1.794;0.3876684024525402;0.3876684024525402;0.3876684024525402;0.8001481784037838;0.8001481784037838;0.8001481784037838
2015-07-17;0.0;23.15;5.0;2.0;1.792;0.3968592662117803;0.3968592662117803;0.3968592662117803;0.8178459093409323;0.8178459093409323;0.8178459093409323
2015-07-18;0.0;23.35;5.0;2.0;1.789;0.4063712205843052;0.4063712205843052;0.4063712205843052;0.8356681107755564;0.8356681107755564;0.8356681107755564
2015-07-19;0.0;23.95;5.0;2.0;1.786;0.4162076068123008;0.4162076068123008;0.4162076068123008;0.853595781147231;0.853595781147231;0.853595781147231
2015-07-20;0.0;24.35;5.0;2.0;1.784;0.4263713038987646;0.4263713038987646;0.4263713038987646;0.8716091764884164;0.8716091764884164;0.8716091764884164
2015-07-21;0.0;22.6;5.0;2.0;1.781;0.436864699216021;0.436864699216021;0.436864699216021;0.8896878395200025;0.8896878395200025;0.8896878395200025
2015-07-22;0.0;20.25;5.0;2.0;1.778;0.4476896592948453;0.4476896592948453;0.4476896592948453;0.9078106318165988;0.9078106318165988;0.9078106318165988
2015-07-23;0.0;22.9;5.0;2.0;1.775;0.4588475009146999;0.4588475009146999;0.4588475009146999;0.9259557690039548;0.9259557690039548;0.9259557690039548
2015-07-24;0.0;23.8;5.0;2.0;1.773;0.4703389626198691;0.4703389626198691;0.4703389626198691;0.944100858936442;0.944100858936442;0.944100858936442
2015-07-25;0.0;22.95;5.0;2.0;1.77;0.4821641767901093;0.4821641767901093;0.4821641767901093;0.9622229427879312;0.9622229427879312;0.9622229427879312
2015-07-26;0.0;23.45;5.0;2.0;1.767;0.4943226423977919;0.4943226423977919;0.4943226423977919;0.9802985389747854;0.9802985389747854;0.9802985389747854
2015-07-27;0.0;24.3;5.0;2.0;1.764;0.5068131985863465;0.5068131985863465;0.5068131985863465;0.9983036898150786;0.9983036898150786;0.9983036898150786
2015-07-28;0.0;24.9;5.0;2.0;1.759;0.5196339992070799;0.5196339992070799;0.5196339992070799;1.016214010813693;1.016214010813693;1.016214010813693
2015-07-29;0.0;25.4;5.0;2.0;1.756;0.5327824884531192;0.5327824884531192;0.5327824884531192;1.0340047424486625;1.0340047424486625;1.0340047424486625
2015-07-30;0.0;26.0;5.0;2.0;1.754;0.5462553777302577;0.5462553777302577;0.5462553777302577;1.0516508043201664;1.0516508043201664;1.0516508043201664
2015-07-31;0.0;25.55;5.0;2.0;1.751;0.5600486239048468;0.5600486239048468;0.5600486239048468;1.0691268515099808;1.0691268515099808;1.0691268515099808
2015-08-01;0.0;25.25;5.0;2.0;1.748;0.5741574090685437;0.5741574090685437;0.5741574090685437;1.0864073329860426;1.0864073329860426;1.0864073329860426
2015-08-02;0.0;24.7;5.0;2.0;1.746;0.5885761219586589;0.5885761219586589;0.5885761219586589;1.1034665518742204;1.1034665518742204;1.1034665518742204
2015-08-03;0.0;25.1;5.0;2.0;1.743;0.6032983411710409;0.6032983411710409;0.6032983411710409;1.1202787274074135;1.1202787274074135;1.1202787274074135
2015-08-04;0.0;25.85;5.0;2.0;1.74;0.6183168202998481;0.6183168202998481;0.6183168202998481;1.136818058350869;1.136818058350869;1.136818058350869
2015-08-05;0.0;26.25;5.0;2.0;1.738;0.6336234751351961;0.6336234751351961;0.6336234751351961;1.1530587876921534;1.1530587876921534;1.1530587876921534
2015-08-06;0.0;26.3;5.0;2.0;1.735;0.6492093730455025;0.6492093730455025;0.6492093730455025;1.1689752683746382;1.1689752683746382;1.1689752683746382
2015-08-07;0.0;26.45;5.0;2.0;1.732;0.6650647246663823;0.6650647246663823;0.6650647246663823;1.1845420298447005;1.1845420298447005;1.1845420298447005
2015-08-08;0.0;27.2;5.0;2.0;1.729;0.6811788780121824;0.6811788780121824;0.6811788780121824;1.1997338451752066;1.1997338451752066;1.1997338451752066
2015-08-09;0.0;26.85;5.0;2.0;1.724;0.6975403151196624;0.6975403151196624;0.6975403151196624;1.21452579852127;1.21452579852127;1.21452579852127
2015-08-10;0.0;26.4;5.0;2.0;1.719;0.7141366513259695;0.7141366513259695;0.7141366513259695;1.2288933526587889;1.2288933526587889;1.2288933526587889
2015-08-11;0.0;25.8;5.0;2.0;1.713;0.7309546372749027;0.7309546372749027;0.7309546372749027;1.2428124163520182;1.2428124163520182;1.2428124163520182
2015-08-12;0.0;25.1;5.0;2.0;1.711;0.7479801637365691;0.7479801637365691;0.7479801637365691;1.2562594112933083;1.2562594112933083;1.2562594112933083
2015-08-13;0.0;24.75;5.0;2.0;1.708;0.7651982693158759;0.7651982693158759;0.7651982693158759;1.2692113383563404;1.2692113383563404;1.2692113383563404
2015-08-14;0.0;24.15;5.0;2.0;1.705;0.7825931511149806;0.7825931511149806;0.7825931511149806;1.2816458429036082;1.2816458429036082;1.2816458429036082
2015-08-15;0.0;24.05;5.0;2.0;1.7;0.8001481784037838;0.8001481784037838;0.8001481784037838;1.2935412788896516;1.2935412788896516;1.2935412788896516
2015-08-16;0.0;25.15;5.0;2.0;1.695;0.8178459093409323;0.8178459093409323;0.8178459093409323;1.3048767715035805;1.3048767715035805;1.3048767715035805
2015-08-17;0.0;26.45;5.0;2.0;1.689;0.8356681107755564;0.8356681107755564;0.8356681107755564;1.315632278097795;1.315632278097795;1.315632278097795
2015-08-18;0.0;27.0;5.0;2.0;1.684;0.853595781147231;0.853595781147231;0.853595781147231;1.3257886471544826;1.3257886471544826;1.3257886471544826
2015-08-19;0.0;25.83;5.0;2.0;1.676;0.8716091764884164;0.8716091764884164;0.8716091764884164;1.3353276750474383;1.3353276750474383;1.3353276750474383
2015-08-20;0.0;25.6;5.0;2.0;1.668;0.8896878395200025;0.8896878395200025;0.8896878395200025;1.344232160364006;1.344232160364006;1.344232160364006
2015-08-21;0.0;26.47;5.0;2.0;1.66;0.9078106318165988;0.9078106318165988;0.9078106318165988;1.3524859555604445;1.3524859555604445;1.3524859555604445
2015-08-22;0.0;27.5;5.0;2.0;1.653;0.9259557690039548;0.9259557690039548;0.9259557690039548;1.3600740157337328;1.3600740157337328;1.3600740157337328
2015-08-23;0.0;27.9;5.0;2.0;1.645;0.944100858936442;0.944100858936442;0.944100858936442;1.366982444303723;1.366982444303723;1.366982444303723
2015-08-24;0.0;27.87;5.0;2.0;1.639;0.9622229427879312;0.9622229427879312;0.9622229427879312;1.3731985354115483;1.3731985354115483;1.3731985354115483
2015-08-25;0.0;27.93;5.0;2.0;1.634;0.9802985389747854;0.9802985389747854;0.9802985389747854;1.3787108128532664;1.3787108128532664;1.3787108128532664
2015-08-26;0.0;28.07;5.0;2.0;1.629;0.9983036898150786;0.9983036898150786;0.9983036898150786;1.383509065381774;1.383509065381774;1.383509065381774
2015-08-27;0.0;24.77;5.0;2.0;1.621;1.016214010813693;1.016214010813693;1.016214010813693;1.387584378225011;1.387584378225011;1.387584378225011
2015-08-28;9.1;23.97;5.0;2.0;1.613;1.0340047424486625;1.0340047424486625;1.0340047424486625;1.3909291606842902;1.3909291606842902;1.3909291606842902
2015-08-29;0.0;25.93;5.0;2.0;1.605;1.0516508043201664;1.0516508043201664;1.0516508043201664;1.393537169693163;1.393537169693163;1.393537169693163
2015-08-30;0.0;27.63;5.0;2.0;1.6;1.0691268515099808;1.0691268515099808;1.0691268515099808;1.3954035292344884;1.3954035292344884;1.3954035292344884
2015-08-31;0.0;28.43;5.0;2.0;1.595;1.0864073329860426;1.0864073329860426;1.0864073329860426;1.3965247455311642;1.3965247455311642;1.3965247455311642
2015-09-01;0.0;27.83;0.0;2.0;1.595;1.1034665518742204;1.1034665518742204;1.1034665518742204;1.396898717944289;1.396898717944289;1.396898717944289
2015-09-02;0.0;27.83;0.0;2.0;1.595;1.1202787274074135;1.1202787274074135;1.1202787274074135;1.3965247455311642;1.3965247455311642;1.3965247455311642
2015-09-03;0.0;27.8;0.0;2.0;1.598;1.136818058350869;1.136818058350869;1.136818058350869;1.3954035292344884;1.3954035292344884;1.3954035292344884
2015-09-04;0.0;27.3;0.0;2.0;1.6;1.1530587876921534;1.1530587876921534;1.1530587876921534;1.393537169693163;1.393537169693163;1.393537169693163
2015-09-05;0.0;27.17;0.0;2.0;1.603;1.1689752683746382;1.1689752683746382;1.1689752683746382;1.3909291606842902;1.3909291606842902;1.3909291606842902
2015-09-06;4.175;27.77;0.0;2.0;1.605;1.1845420298447005;1.1845420298447005;1.1845420298447005;1.387584378225011;1.387584378225011;1.387584378225011
2015-09-07;0.65;28.37;0.0;2.0;1.608;1.1997338451752066;1.1997338451752066;1.1997338451752066;1.383509065381774;1.383509065381774;1.383509065381774
2015-09-08;8.625;28.07;0.0;2.0;1.611;1.21452579852127;1.21452579852127;1.21452579852127;1.3787108128532664;1.3787108128532664;1.3787108128532664
2015-09-09;0.0;28.23;0.0;2.0;1.613;1.2288933526587889;1.2288933526587889;1.2288933526587889;1.3731985354115483;1.3731985354115483;1.3731985354115483
2015-09-10;4.275;28.97;0.0;2.0;1.613;1.2428124163520182;1.2428124163520182;1.2428124163520182;1.366982444303723;1.366982444303723;1.366982444303723
2015-09-11;0.0;28.2;0.0;2.0;1.616;1.2562594112933083;1.2562594112933083;1.2562594112933083;1.3600740157337328;1.3600740157337328;1.3600740157337328
2015-09-12;0.0;22.83;0.0;2.0;1.618;1.2692113383563404;1.2692113383563404;1.2692113383563404;1.3524859555604445;1.3524859555604445;1.3524859555604445
2015-09-13;0.0;22.47;0.0;2.0;1.621;1.2816458429036082;1.2816458429036082;1.2816458429036082;1.344232160364006;1.344232160364006;1.344232160364006
2015-09-14;0.0;25.53;0.0;2.0;1.621;1.2935412788896516;1.2935412788896516;1.2935412788896516;1.3353276750474383;1.3353276750474383;1.3353276750474383
2015-09-15;0.0;28.07;0.0;2.0;1.621;1.3048767715035805;1.3048767715035805;1.3048767715035805;1.3257886471544826;1.3257886471544826;1.3257886471544826
2015-09-16;4.35;29.37;0.0;2.0;1.616;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795
2015-09-17;0.0;29.43;0.0;2.0;1.611;1.3257886471544826;1.3257886471544826;1.3257886471544826;1.3048767715035805;1.3048767715035805;1.3048767715035805
2015-09-18;0.0;29.5;0.0;2.0;1.605;1.3353276750474383;1.3353276750474383;1.3353276750474383;1.2935412788896516;1.2935412788896516;1.2935412788896516
2015-09-19;0.0;28.93;0.0;2.0;1.6;1.344232160364006;1.344232160364006;1.344232160364006;1.2816458429036082;1.2816458429036082;1.2816458429036082
2015-09-20;0.0;29.8;0.0;2.0;1.595;1.3524859555604445;1.3524859555604445;1.3524859555604445;1.2692113383563404;1.2692113383563404;1.2692113383563404
2015-09-21;0.0;28.8;0.0;2.0;1.59;1.3600740157337328;1.3600740157337328;1.3600740157337328;1.2562594112933083;1.2562594112933083;1.2562594112933083
2015-09-22;0.0;29.53;0.0;2.0;1.585;1.366982444303723;1.366982444303723;1.366982444303723;1.2428124163520182;1.2428124163520182;1.2428124163520182
2015-09-23;0.0;29.3;0.0;2.0;1.582;1.3731985354115483;1.3731985354115483;1.3731985354115483;1.2288933526587889;1.2288933526587889;1.2288933526587889
2015-09-24;0.0;28.93;0.0;2.0;1.58;1.3787108128532664;1.3787108128532664;1.3787108128532664;1.21452579852127;1.21452579852127;1.21452579852127
2015-09-25;0.0;29.8;0.0;2.0;1.58;1.383509065381774;1.383509065381774;1.383509065381774;1.1997338451752066;1.1997338451752066;1.1997338451752066
2015-09-26;1.875;25.1;0.0;2.0;1.582;1.387584378225011;1.387584378225011;1.387584378225011;1.1845420298447005;1.1845420298447005;1.1845420298447005
2015-09-27;4.875;25.43;0.0;2.0;1.585;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.1689752683746382;1.1689752683746382;1.1689752683746382
2015-09-28;1.025;25.57;0.0;2.0;1.59;1.393537169693163;1.393537169693163;1.393537169693163;1.1530587876921534;1.1530587876921534;1.1530587876921534
2015-09-29;2.675;25.47;0.0;2.0;1.598;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.136818058350869;1.136818058350869;1.136818058350869
2015-09-30;6.825;26.3;0.0;2.0;1.606;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.1202787274074135;1.1202787274074135;1.1202787274074135
2015-10-01;2.767;26.37;0.0;0.0;1.613;1.396898717944289;1.396898717944289;1.396898717944289;1.1034665518742204;1.1034665518742204;1.1034665518742204
2015-10-02;4.2330000000000005;27.57;0.0;0.0;1.621;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.0864073329860426;1.0864073329860426;1.0864073329860426
2015-10-03;3.667;27.0;0.0;0.0;1.629;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.0691268515099808;1.0691268515099808;1.0691268515099808
2015-10-04;0.0;26.97;0.0;0.0;1.637;1.393537169693163;1.393537169693163;1.393537169693163;1.0516508043201664;1.0516508043201664;1.0516508043201664
2015-10-05;0.0;27.83;0.0;0.0;1.65;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.0340047424486625;1.0340047424486625;1.0340047424486625
2015-10-06;14.133;29.07;0.0;0.0;1.663;1.387584378225011;1.387584378225011;1.387584378225011;1.016214010813693;1.016214010813693;1.016214010813693
2015-10-07;15.2;25.27;0.0;0.0;1.676;1.383509065381774;1.383509065381774;1.383509065381774;0.9983036898150786;0.9983036898150786;0.9983036898150786
2015-10-08;0.0;27.7;0.0;0.0;1.687;1.3787108128532664;1.3787108128532664;1.3787108128532664;0.9802985389747854;0.9802985389747854;0.9802985389747854
2015-10-09;0.0;28.1;0.0;0.0;1.698;1.3731985354115483;1.3731985354115483;1.3731985354115483;0.9622229427879312;0.9622229427879312;0.9622229427879312
2015-10-10;0.0;23.93;0.0;0.0;1.703;1.366982444303723;1.366982444303723;1.366982444303723;0.944100858936442;0.944100858936442;0.944100858936442
2015-10-11;0.0;21.47;0.0;0.0;1.706;1.3600740157337328;1.3600740157337328;1.3600740157337328;0.9259557690039548;0.9259557690039548;0.9259557690039548
2015-10-12;2.233;20.93;0.0;0.0;1.708;1.3524859555604445;1.3524859555604445;1.3524859555604445;0.9078106318165988;0.9078106318165988;0.9078106318165988
2015-10-13;2.833;23.97;0.0;0.0;1.708;1.344232160364006;1.344232160364006;1.344232160364006;0.8896878395200025;0.8896878395200025;0.8896878395200025
2015-10-14;0.0;28.17;0.0;0.0;1.714;1.3353276750474383;1.3353276750474383;1.3353276750474383;0.8716091764884164;0.8716091764884164;0.8716091764884164
2015-10-15;0.0;29.27;0.0;0.0;1.719;1.3257886471544826;1.3257886471544826;1.3257886471544826;0.853595781147231;0.853595781147231;0.853595781147231
2015-10-16;0.0;29.37;0.0;0.0;1.724;1.315632278097795;1.315632278097795;1.315632278097795;0.8356681107755564;0.8356681107755564;0.8356681107755564
2015-10-17;4.033;29.23;0.0;0.0;1.73;1.3048767715035805;1.3048767715035805;1.3048767715035805;0.8178459093409323;0.8178459093409323;0.8178459093409323
2015-10-18;0.967;28.43;0.0;0.0;1.738;1.2935412788896516;1.2935412788896516;1.2935412788896516;0.8001481784037838;0.8001481784037838;0.8001481784037838
2015-10-19;2.267;27.93;0.0;0.0;1.746;1.2816458429036082;1.2816458429036082;1.2816458429036082;0.7825931511149806;0.7825931511149806;0.7825931511149806
2015-10-20;0.067;28.97;0.0;0.0;1.749;1.2692113383563404;1.2692113383563404;1.2692113383563404;0.7651982693158759;0.7651982693158759;0.7651982693158759
2015-10-21;4.667;29.53;0.0;0.0;1.751;1.2562594112933083;1.2562594112933083;1.2562594112933083;0.7479801637365691;0.7479801637365691;0.7479801637365691
2015-10-22;0.0;30.07;0.0;0.0;1.754;1.2428124163520182;1.2428124163520182;1.2428124163520182;0.7309546372749027;0.7309546372749027;0.7309546372749027
2015-10-23;0.0;29.83;0.0;0.0;1.757;1.2288933526587889;1.2288933526587889;1.2288933526587889;0.7141366513259695;0.7141366513259695;0.7141366513259695
2015-10-24;0.3;27.97;0.0;0.0;1.762;1.21452579852127;1.21452579852127;1.21452579852127;0.6975403151196624;0.6975403151196624;0.6975403151196624
2015-10-25;0.0;28.2;0.0;0.0;1.773;1.1997338451752066;1.1997338451752066;1.1997338451752066;0.6811788780121824;0.6811788780121824;0.6811788780121824
2015-10-26;16.933;26.13;0.0;0.0;1.784;1.1845420298447005;1.1845420298447005;1.1845420298447005;0.6650647246663823;0.6650647246663823;0.6650647246663823
2015-10-27;3.233;26.03;0.0;0.0;1.795;1.1689752683746382;1.1689752683746382;1.1689752683746382;0.6492093730455025;0.6492093730455025;0.6492093730455025
2015-10-28;45.1;24.23;0.0;0.0;1.805;1.1530587876921534;1.1530587876921534;1.1530587876921534;0.6336234751351961;0.6336234751351961;0.6336234751351961
2015-10-29;2.4;25.43;0.0;0.0;1.811;1.136818058350869;1.136818058350869;1.136818058350869;0.6183168202998481;0.6183168202998481;0.6183168202998481
2015-10-30;8.767000000000001;25.53;0.0;0.0;1.816;1.1202787274074135;1.1202787274074135;1.1202787274074135;0.6032983411710409;0.6032983411710409;0.6032983411710409
2015-10-31;18.033;25.27;0.0;0.0;1.822;1.1034665518742204;1.1034665518742204;1.1034665518742204;0.5885761219586589;0.5885761219586589;0.5885761219586589
2015-11-01;41.833;25.27;0.0;0.0;1.825;1.0864073329860426;1.0864073329860426;1.0864073329860426;0.5741574090685437;0.5741574090685437;0.5741574090685437
2015-11-02;31.2;24.53;0.0;0.0;1.825;1.0691268515099808;1.0691268515099808;1.0691268515099808;0.5600486239048468;0.5600486239048468;0.5600486239048468
2015-11-03;3.567;24.93;0.0;0.0;1.825;1.0516508043201664;1.0516508043201664;1.0516508043201664;0.5462553777302577;0.5462553777302577;0.5462553777302577
2015-11-04;0.0;25.3;0.0;0.0;1.825;1.0340047424486625;1.0340047424486625;1.0340047424486625;0.5327824884531192;0.5327824884531192;0.5327824884531192
2015-11-05;0.0;24.23;0.0;0.0;1.825;1.016214010813693;1.016214010813693;1.016214010813693;0.5196339992070799;0.5196339992070799;0.5196339992070799
2015-11-06;5.3;23.93;0.0;0.0;1.822;0.9983036898150786;0.9983036898150786;0.9983036898150786;0.5068131985863465;0.5068131985863465;0.5068131985863465
2015-11-07;5.167000000000001;24.97;0.0;0.0;1.819;0.9802985389747854;0.9802985389747854;0.9802985389747854;0.4943226423977919;0.4943226423977919;0.4943226423977919
2015-11-08;10.5;26.83;0.0;0.0;1.814;0.9622229427879312;0.9622229427879312;0.9622229427879312;0.4821641767901093;0.4821641767901093;0.4821641767901093
2015-11-09;0.0;24.43;0.0;0.0;1.808;0.944100858936442;0.944100858936442;0.944100858936442;0.4703389626198691;0.4703389626198691;0.4703389626198691
2015-11-10;0.0;26.87;0.0;0.0;1.8;0.9259557690039548;0.9259557690039548;0.9259557690039548;0.4588475009146999;0.4588475009146999;0.4588475009146999
2015-11-11;5.567;28.53;0.0;0.0;1.792;0.9078106318165988;0.9078106318165988;0.9078106318165988;0.4476896592948453;0.4476896592948453;0.4476896592948453
2015-11-12;1.1;27.3;0.0;0.0;1.784;0.8896878395200025;0.8896878395200025;0.8896878395200025;0.436864699216021;0.436864699216021;0.436864699216021
2015-11-13;4.633;27.67;0.0;0.0;1.77;0.8716091764884164;0.8716091764884164;0.8716091764884164;0.4263713038987646;0.4263713038987646;0.4263713038987646
2015-11-14;0.0;26.93;0.0;0.0;1.765;0.853595781147231;0.853595781147231;0.853595781147231;0.4162076068123008;0.4162076068123008;0.4162076068123008
2015-11-15;5.4;26.47;0.0;0.0;1.759;0.8356681107755564;0.8356681107755564;0.8356681107755564;0.4063712205843052;0.4063712205843052;0.4063712205843052
2015-11-16;8.3;27.3;0.0;0.0;1.757;0.8178459093409323;0.8178459093409323;0.8178459093409323;0.3968592662117803;0.3968592662117803;0.3968592662117803
2015-11-17;4.6;27.03;0.0;0.0;1.754;0.8001481784037838;0.8001481784037838;0.8001481784037838;0.3876684024525402;0.3876684024525402;0.3876684024525402
2015-11-18;1.5;28.13;0.0;0.0;1.751;0.7825931511149806;0.7825931511149806;0.7825931511149806;0.3787948552814673;0.3787948552814673;0.3787948552814673
2015-11-19;0.0;27.5;0.0;0.0;1.748;0.7651982693158759;0.7651982693158759;0.7651982693158759;0.3702344473007358;0.3702344473007358;0.3702344473007358
2015-11-20;0.0;27.07;0.0;0.0;1.746;0.7479801637365691;0.7479801637365691;0.7479801637365691;0.361982626998529;0.361982626998529;0.361982626998529
2015-11-21;18.4;24.3;0.0;0.0;1.746;0.7309546372749027;0.7309546372749027;0.7309546372749027;0.3540344977563764;0.3540344977563764;0.3540344977563764
2015-11-22;0.0;27.0;0.0;0.0;1.746;0.7141366513259695;0.7141366513259695;0.7141366513259695;0.3463848465110645;0.3463848465110645;0.3463848465110645
2015-11-23;0.0;27.97;0.0;0.0;1.746;0.6975403151196624;0.6975403151196624;0.6975403151196624;0.3390281719830714;0.3390281719830714;0.3390281719830714
2015-11-24;0.0;27.43;0.0;0.0;1.746;0.6811788780121824;0.6811788780121824;0.6811788780121824;0.3319587123896227;0.3319587123896227;0.3319587123896227
2015-11-25;9.5;27.7;0.0;0.0;1.748;0.6650647246663823;0.6650647246663823;0.6650647246663823;0.3251704725667;0.3251704725667;0.3251704725667
